timestamp,longitude_m,latitude_m
1028424,-147.366671,-75.967088
1028624,-147.781408,-75.640554
1028824,-148.043510,-75.199641
1029025,-148.828272,-74.629590
1029225,-149.050288,-74.262470
1029425,-149.441898,-73.661057
1029625,-150.021605,-73.055954
1029825,-150.146489,-72.578144
1030026,-150.661441,-71.991490
1030226,-150.986755,-71.502611
1030426,-151.193353,-70.934405
1030626,-151.492457,-70.334837
1030826,-151.560295,-69.821975
1031027,-151.990450,-69.119097
1031227,-152.121501,-68.657891
1031427,-152.155420,-68.084150
1031627,-152.685790,-67.397875
1031827,-152.684248,-66.914531
1032028,-153.020355,-66.281756
1032228,-153.374963,-65.658205
1032428,-153.399631,-65.108447
1032628,-153.670983,-64.519948
1032828,-153.715695,-64.008931
1033030,-153.971629,-63.315277
1033230,-154.224480,-62.745226
1033430,-154.236814,-62.201002
1033630,-154.657718,-61.464917
1033830,-154.756392,-61.025849
1034031,-154.700888,-60.385694
1034231,-153.677150,-59.535230
1034431,-153.667900,-59.022368
1034631,-153.754239,-58.289973
1034831,-153.957753,-57.710698
1035032,-153.954669,-57.103750
1035232,-154.098054,-56.461751
1035432,-154.241439,-55.956269
1035632,-154.404867,-55.234942
1035832,-154.592964,-54.705477
1036033,-154.625341,-54.222133
1036233,-154.824230,-53.552461
1036433,-154.864316,-53.168738
1036633,-154.865858,-52.607911
1036833,-155.127959,-51.962222
1037034,-155.081706,-51.537912
1037234,-155.127959,-50.853482
1037434,-155.727709,-50.656086
1037634,-155.766253,-50.091569
1037834,-155.814048,-49.484622
1038035,-155.821757,-48.940398
1038235,-155.915805,-48.185865
1038435,-155.937390,-47.617659
1038635,-155.812507,-47.064211
1038835,-155.975935,-46.269091
1039036,-155.946641,-45.761764
1039236,-155.869552,-45.044127
1039436,-155.977476,-44.267456
1039636,-155.880345,-43.706629
1039836,-155.823299,-42.913354
1040037,-151.638926,-41.590615
1050047,-155.129501,-11.983014
1054452,-156.965753,2.288554
1054852,-160.689136,3.052312
1055053,-160.894192,4.360293
1055253,-160.723055,5.083465
1055453,-160.693762,5.742067
1055653,-160.584296,6.489221
1055853,-160.400825,7.313858
1056054,-160.356113,8.031495
1056254,-160.181893,8.835839
1056454,-160.078594,9.649407
1056654,-159.998422,10.343061
1056854,-159.864287,11.219353
1057055,-159.591393,12.571610
1057255,-155.766253,12.798524
1063861,-158.769628,39.253318
1064062,-159.179740,40.083489
1064262,-159.437216,40.878609
1064462,-159.312332,41.563039
1064662,-159.690067,42.426417
1064862,-159.905915,43.232606
1065063,-160.049300,44.121812
1065263,-160.220437,44.966742
1065463,-160.237397,45.916827
1065663,-160.659842,46.865067
1065863,-160.772392,47.674945
1066064,-160.770850,48.636099
1066264,-161.258051,49.630460
1066464,-161.142418,50.421890
1066664,-161.415312,51.403337
1066864,-161.752960,52.250112
1067065,-161.608033,53.056301
1067265,-161.887094,54.048817
1067465,-161.990393,54.864229
1067665,-162.221659,55.829073
1067865,-162.303373,56.559624
1068066,-162.270996,57.469123
1068266,-162.690358,58.406294
1068466,-162.693442,59.114707
1068666,-162.668773,60.075861
1068866,-163.032632,60.990894
1069067,-162.895414,61.697462
1069267,-163.109721,62.671530
1069467,-163.208394,63.531218
1069667,-163.052675,64.248855
1069867,-163.276232,65.162044
1070068,-163.344070,65.944250
1070268,-163.527541,66.811318
1076275,-161.791504,89.993392
1076475,-161.312013,90.567133
1076675,-160.763141,91.083684
1076875,-160.217353,91.489545
1077076,-159.773323,91.889872
1077276,-159.184365,92.249613
1077476,-158.718750,92.507889
1077676,-158.122083,92.817819
1077876,-157.596338,93.042888
1078077,-157.261774,93.253198
1078277,-156.597269,93.391560
1078477,-155.954350,93.588956
1078677,-155.667580,93.742077
1078877,-155.032369,93.810335
1079078,-154.651551,93.963456
1079278,-154.239898,94.066766
1079478,-153.598520,94.122111
1079678,-153.262413,94.151628
1079878,-152.682706,94.186680
1080079,-152.345058,94.273387
1080279,-151.827022,94.229111
1080479,-151.267358,94.223576
1080679,-151.014507,94.315817
1080879,-150.393173,94.219887
1081080,-149.963018,94.361938
1081280,-149.793423,94.461559
1081480,-149.273845,94.474472
1081680,-149.030245,94.561179
1081880,-148.620133,94.551955
1082081,-148.217730,94.592541
1082281,-147.969505,94.612834
1082481,-147.500805,94.533507
1082681,-147.229453,94.420973
1082881,-146.773088,94.186680
1083082,-146.293597,94.035404
1083282,-146.140961,93.915490
1083482,-145.604424,93.609249
1083682,-145.265234,93.432146
1083882,-145.040135,93.118526
1084083,-144.559102,92.779078
1084283,-144.329377,92.557699
1084483,-144.008688,92.181355
1084683,-143.728086,91.976579
1084883,-143.563116,91.710924
1085084,-143.277888,91.423131
1085284,-143.231635,91.164856
1085484,-142.795313,90.749770
1085684,-142.537836,90.532081
1085884,-142.585631,90.231374
1086085,-142.234107,89.781237
1086285,-142.056803,89.473151
1086485,-141.999757,89.002721
1086685,-141.705279,88.519377
1086885,-141.503306,88.106136
1087086,-141.339878,87.530550
1087286,-141.256623,87.097016
1087486,-141.065443,86.525120
1087686,-140.875805,85.986431
1087886,-140.792549,85.538139
1088087,-140.479569,84.897985
1088287,-140.299181,84.451537
1088487,-140.305348,83.979262
1088687,-139.989285,83.318814
1088887,-139.825857,82.828091
1089088,-141.373797,82.138126
1089288,-141.210369,81.521954
1089488,-141.120947,81.016472
1089688,-140.992979,80.477783
1089888,-140.951351,79.988905
1090089,-140.764797,79.415164
1090289,-140.613703,78.913371
1090489,-140.672290,78.422648
1090689,-140.376270,77.778804
1090889,-140.322308,77.334201
1091090,-140.470318,76.839788
1091290,-137.420690,76.472668
1092492,-136.976659,73.006241
1092692,-136.902654,72.436190
1092892,-136.851776,71.956535
1093093,-137.194049,71.480570
1093293,-136.999786,70.938192
1093493,-137.338976,70.521261
1093693,-137.664290,70.026848
1093893,-137.621121,69.515832
1094094,-137.941810,69.065694
1094294,-138.094445,68.552833
1094494,-138.186952,68.130368
1094694,-138.543101,67.645179
1094894,-138.541559,67.154455
1095095,-139.054970,66.693249
1095295,-139.033385,66.141646
1095495,-139.236899,65.722871
1095695,-139.819690,65.326233
1095895,-139.770353,64.835510
1096096,-140.089500,64.446252
1096296,-140.573617,64.010873
1096496,-140.544323,63.571805
1096696,-140.980645,63.197305
1096896,-141.051567,62.802512
1097097,-141.601980,62.468599
1097297,-141.853289,62.099634
1097497,-142.044469,61.736203
1097697,-142.545545,61.407825
1097897,-142.485416,61.013032
1098098,-142.761394,60.723394
1098298,-143.452108,60.430067
1098498,-143.435149,60.085085
1098698,-143.937767,59.804671
1098898,-144.332461,59.522413
1099099,-144.309334,59.254913
1099299,-144.667026,58.956052
1099499,-144.697861,58.671949
1099699,-145.077137,58.443190
1099899,-145.314571,58.107432
1100100,-145.013925,58.133260
1100900,-150.305291,56.159297
1101101,-150.576644,55.760814
1101301,-150.807910,55.487780
1101501,-151.096221,55.045022
1101701,-151.395325,54.751695
1101901,-151.757642,54.428851
1102102,-152.061372,54.030368
1102302,-152.417521,53.689076
1102502,-152.741294,53.294283
1102702,-153.003395,52.930852
1102902,-153.376504,52.589560
1103103,-153.637064,52.050871
1103303,-153.862163,51.787061
1103503,-154.198270,51.381199
1103703,-154.472705,50.888631
1103903,-154.702430,50.493838
1104104,-154.973782,50.008649
1104304,-155.245134,49.589874
1104504,-155.582782,49.198771
1104704,-155.851051,48.660082
1104904,-152.243301,49.016133
1107707,-155.632119,42.099883
1107907,-155.846426,41.662660
1108108,-156.077692,41.206988
1108308,-156.016021,40.596351
1108508,-156.288915,40.129610
1108708,-156.356753,39.533731
1108908,-156.503221,39.030094
1109109,-156.577226,38.520922
1109309,-156.637355,37.921354
1109509,-156.842411,37.390044
1109709,-156.803867,36.821838
1109909,-156.891748,36.220425
1110110,-156.965753,35.738926
1110310,-156.789991,35.089547
1110510,-156.810034,34.563772
1110710,-156.961128,34.071204
1110910,-156.715986,33.479015
1111111,-156.873247,32.934791
1111311,-156.774573,32.386878
1111511,-156.709819,31.896155
1111711,-156.725236,31.359311
1111911,-156.626563,30.783725
1112112,-156.708277,30.254260
1112312,-156.509388,29.649158
1112512,-156.426132,29.141831
1112712,-156.469302,28.586538
1112912,-156.142446,27.957453
1113114,-156.234952,27.479643
1113314,-156.245745,26.972316
1113514,-156.036064,26.428093
1113714,-156.003686,25.874645
1113914,-155.783213,25.232646
1114115,-155.786296,24.848922
1114315,-155.720000,24.269647
1114515,-155.488734,23.701441
1114715,-155.673747,23.251304
1114915,-155.437856,22.646201
1115116,-155.368476,22.144409
1115316,-155.413187,21.594651
1115516,-155.053954,20.998772
1115716,-155.134126,20.491445
1115916,-155.191172,19.943532
1116117,-154.922903,19.426981
1116317,-154.899777,18.812654
1116517,-154.676219,18.155896
1116717,-154.646926,17.735276
1116917,-154.569837,17.089587
1117118,-154.253773,16.432830
1117318,-154.497374,15.955020
1117518,-154.172059,15.261366
1117718,-154.108847,14.746659
1117918,-154.124265,14.158160
1118119,-153.857538,13.549368
1118319,-153.876039,12.994075
1118519,-153.848287,12.368679
1118719,-153.617021,11.829991
1118919,-153.566142,11.140026
1119120,-153.324084,10.451906
1119320,-153.408882,10.025751
1119520,-153.253162,9.308114
1119720,-152.978727,8.638443
1119920,-153.128279,8.145874
1120121,-152.846134,7.419013
1120321,-152.832258,6.924600
1120521,-152.853843,6.282601
1120721,-152.528529,5.631378
1120921,-152.539321,5.072396
1121122,-152.571699,4.430396
1121322,-152.349683,3.873259
1121522,-152.284929,3.260777
1121722,-152.084498,2.561588
1121922,-152.247926,2.102227
1122123,-152.095291,1.408573
1122323,-151.884068,0.779487
1122523,-152.093749,0.264781
1122723,-155.143377,-0.670545
1122923,-155.131043,-1.236907
1123124,-155.226633,-1.746079
1123324,-155.087873,-2.393612
1123524,-155.114083,-2.902784
1123724,-155.089415,-3.511576
1123924,-155.035453,-3.974627
1124125,-155.097124,-4.576041
1124325,-155.884970,-4.419230
1124525,-155.849509,-4.902575
1124725,-155.921972,-5.446798
1124925,-155.869552,-6.040832
1125126,-155.837175,-6.550004
1125326,-155.843342,-7.127434
1125526,-155.877261,-7.669812
1125726,-155.872636,-8.247243
1125926,-155.818674,-8.852345
1126127,-155.889595,-9.387345
1126327,-155.895762,-10.047792
1126527,-155.857218,-10.520067
1126727,-155.918889,-11.088274
1126927,-155.872636,-11.721049
1127128,-155.823299,-12.261583
1127328,-155.860301,-12.829789
1127528,-155.755461,-13.434891
1127728,-155.749294,-13.992029
1127928,-155.658329,-14.591597
1128129,-155.635203,-15.194855
1128329,-155.604367,-15.774130
1128529,-151.458538,-16.875491
1129930,-153.516806,-19.452711
1130131,-153.350294,-20.122383
1130331,-153.555350,-20.740399
1136538,-152.718167,-42.942871
1136738,-152.525445,-43.708474
1136938,-152.795256,-44.254542
1137139,-152.715084,-45.029369
1137339,-152.634911,-45.656609
1137539,-152.876970,-46.235885
1137739,-152.667289,-46.890797
1137939,-152.802965,-47.407349
1138140,-152.981810,-48.012451
1138340,-152.793714,-48.538226
1138740,-152.876970,-49.597156
1138940,-152.961767,-49.990104
1139141,-152.912431,-50.543551
1139341,-152.687332,-51.082240
1139541,-148.954698,-51.133896
1141343,-153.365712,-56.589044
1141543,-153.314833,-57.024423
1141743,-153.313292,-57.659043
1141943,-153.126737,-58.295507
1142144,-153.106694,-58.740110
1142344,-153.031147,-59.383954
1142544,-152.937099,-59.876522
1142744,-152.967934,-60.422591
1142944,-152.833800,-61.090417
1143145,-152.733585,-61.599589
1143345,-152.678081,-62.237899
1143545,-152.491526,-62.763674
1143745,-152.368184,-63.322656
1143945,-152.210924,-63.986793
1144146,-152.056746,-64.606654
1144346,-151.868650,-65.232050
1144546,-151.618883,-65.820549
1144746,-151.572629,-66.320497
1144946,-151.361406,-66.945893
1145147,-151.204145,-67.438461
1145347,-151.100847,-68.001133
1145547,-150.807910,-68.665270
1145747,-150.627522,-69.172597
1145947,-149.961476,-69.991699
1146148,-149.702458,-70.439992
1146348,-149.466567,-70.982371
1146548,-149.224508,-71.509991
1146748,-148.968574,-71.902938
1146948,-148.627842,-72.504351
1147149,-148.277859,-72.982161
1147349,-148.112890,-73.292092
1147549,-147.408299,-73.245971
1147749,-146.918015,-73.452592
1147949,-146.628162,-73.810488
1148150,-146.213425,-74.391608
1148350,-145.744725,-74.589004
1148550,-145.448705,-75.050210
1148750,-144.938378,-75.124003
1148950,-144.503598,-75.605503
1188192,-20.578925,-18.950919
1188392,-20.455583,-19.179677
1188592,-20.284446,-19.264539
1188792,-19.922130,-19.633504
1188992,-19.649236,-19.650108
1189194,-19.656945,-19.664866
1189394,-19.306962,-19.963728
1189594,-19.297711,-19.978487
1189794,-19.371716,-20.035676
1189994,-21.525574,-20.340072
1190195,-21.426901,-20.428624
1190395,-21.308184,-20.496882
1190595,-21.203343,-20.485814
1190795,-21.106212,-20.594658
1190995,-21.001371,-20.592813
1191196,-20.908865,-20.570676
1191396,-20.742353,-20.749624
1191596,-20.623637,-20.749624
1191796,-20.615928,-20.655537
1191996,-20.437082,-20.803123
1192197,-20.461750,-20.736710
1192397,-20.478710,-20.734865
1192597,-20.393912,-20.745934
1192797,-20.483335,-20.727486
1192997,-20.484877,-20.733020
1193198,-20.444791,-20.653693
1193398,-20.467917,-20.718262
1193598,-20.447874,-20.679520
1193798,-20.475626,-20.578055
1193998,-20.363077,-20.749624
1194199,-20.421664,-20.594658
1194399,-20.435540,-20.541158
1194599,-20.336867,-20.646313
1194799,-21.551784,-21.476485
1194999,-21.448485,-21.559502
1195200,-21.186384,-21.546588
1195400,-20.933533,-21.625916
1195600,-20.583550,-21.618536
1195800,-20.139520,-21.683105
1196000,-19.405636,-20.402796
1196201,-18.901476,-20.614951
1196401,-18.398857,-20.747779
1196601,-17.848444,-21.018968
1196801,-17.257945,-21.413761
1197001,-16.807747,-21.714467
1197202,-15.364647,-23.155276
1197402,-15.269057,-23.725327
1197602,-14.934492,-24.282464
1197802,-14.734062,-24.918929
1198002,-14.525922,-25.686376
1198203,-14.512046,-26.322841
1198403,-14.777231,-26.974064
1198603,-14.684725,-27.800546
1198803,-15.054751,-28.317097
1199003,-15.535784,-28.877924
1237644,-117.471682,-66.527118
1237844,-117.812414,-66.368463
1238044,-118.066807,-65.779963
1238245,-118.577134,-65.202533
1238445,-118.628013,-64.794827
1238645,-118.925575,-64.121465
1238845,-119.337228,-63.534811
1239045,-119.363439,-63.095743
1239246,-119.781259,-62.542295
1239446,-120.155910,-62.020209
1239646,-120.407219,-61.444624
1239846,-120.744868,-60.940987
1240046,-120.906754,-60.308212
1240247,-121.306073,-59.692040
1240447,-121.398580,-59.295403
1240647,-121.583592,-58.636800
1240847,-122.038416,-58.039077
1241047,-122.084669,-57.625836
1241248,-122.485530,-56.967233
1241448,-122.886391,-56.459906
1241648,-122.985065,-55.998700
1241848,-123.338131,-55.471080
1242048,-123.598690,-54.996960
1244251,-254.137571,-1.343907
1248656,-135.339296,-41.240098
1248856,-135.803370,-40.946770
1249056,-136.321406,-40.531685
1249257,-136.779312,-40.098151
1249457,-137.133920,-39.673841
1249657,-137.579493,-39.269824
1249857,-137.940268,-38.825221
1250057,-138.281000,-38.297601
1250258,-138.641775,-37.923102
1250458,-138.987132,-37.434223
1250658,-139.423454,-36.847569
1250858,-139.756477,-36.410345
1251058,-140.152713,-35.897484
1251259,-140.593660,-35.406760
1251459,-140.934392,-34.962157
1251659,-141.426218,-34.464055
1251859,-141.803952,-33.947503
1252059,-142.147768,-33.423573
1252260,-142.618009,-32.940229
1252460,-143.029662,-32.373868
1252660,-143.367311,-31.785368
1252860,-143.732711,-31.418248
1253060,-144.064192,-30.850042
1253261,-144.414175,-30.241250
1253461,-144.774950,-29.794802
1253661,-140.545865,-28.459148
1254662,-145.234398,-25.926203
1254862,-145.644510,-25.437325
1255062,-145.732391,-24.845136
1255263,-146.127085,-24.317516
1255463,-146.259678,-23.847085
1255663,-146.575741,-23.267810
1255863,-146.990478,-22.716207
1256063,-147.189367,-22.234708
1256264,-147.445302,-21.633295
1256464,-147.725904,-21.118589
1256664,-147.957170,-20.550382
1256864,-148.270150,-20.024607
1257064,-148.450538,-19.426884
1257265,-148.735766,-18.867902
1257465,-149.091916,-18.373489
1257665,-149.202923,-17.744403
1257865,-149.471192,-17.159594
1258065,-149.559073,-16.652267
1258266,-149.805757,-16.017647
1258466,-150.215869,-15.508475
1258666,-150.306833,-14.973476
1258866,-150.499555,-14.362839
1259066,-150.781700,-13.855512
1259267,-150.898874,-13.267012
1259467,-151.111639,-12.730168
1259667,-151.347530,-12.176721
1259867,-151.549503,-11.534721
1260067,-151.728348,-11.053222
1260268,-151.907194,-10.429671
1260468,-152.266427,-9.807965
1260668,-149.219883,-9.191793
1262270,-155.632119,-5.094436
1262470,-155.915805,-4.432144
1262670,-156.022188,-3.788300
1262870,-156.193325,-3.050370
1263070,-156.372170,-2.329043
1263271,-156.486262,-1.740544
1263471,-156.666649,-1.015528
1263671,-156.837786,-0.329253
1263871,-156.917958,0.288764
1264071,-157.187769,1.004556
1264272,-157.358905,1.639176
1264472,-157.503832,2.367882
1264672,-153.001853,3.810535
1265072,-157.907777,4.365828
1265273,-158.075830,4.876844
1265473,-158.176045,5.577878
1265673,-158.402686,6.313963
1265873,-158.391894,6.826824
1266073,-158.544529,7.579513
1266274,-158.700248,8.201219
1266474,-158.097415,9.258304
1266674,-158.222299,9.927976
1266874,-158.311721,10.560751
1267074,-158.396519,11.258095
1267275,-158.441230,11.822611
1267475,-158.458190,12.473835
1267675,-158.620076,13.169334
1267875,-158.553780,13.726471
1268075,-158.592324,14.410901
1268277,-158.765003,15.087952
1268477,-158.757294,15.634020
1268677,-158.889886,16.270485
1268877,-159.010145,16.884812
1269077,-159.034813,17.550794
1269278,-156.114694,18.548844
1275284,-160.625923,40.434006
1275484,-160.667551,41.197764
1275684,-160.479455,41.911711
1275884,-160.632091,42.778779
1276084,-160.656759,43.520399
1276285,-160.632091,44.356105
1276485,-160.695303,45.269293
1276685,-160.666010,46.066258
1276885,-160.732306,46.966532
1277085,-160.690678,47.743204
1277286,-160.636716,48.595513
1277486,-160.761600,49.482874
1277686,-160.593546,50.287218
1277886,-160.695303,51.167200
1278086,-160.780101,52.037957
1278287,-160.712263,52.792491
1278487,-160.903443,53.685386
1278687,-160.915777,54.456523
1278887,-160.925028,55.334660
1279087,-161.037577,56.196193
1279288,-161.079205,56.956261
1279488,-161.193296,57.851001
1279688,-161.060704,58.629518
1279888,-161.250342,59.455999
1285093,-162.833743,78.673544
1285294,-162.526930,79.643922
1285494,-162.143029,80.409525
1285694,-162.119902,81.291351
1285894,-161.794588,82.069867
1286094,-161.571031,82.968297
1286295,-161.439980,83.813227
1286495,-161.039119,84.551157
1286695,-161.063787,85.390553
1286895,-160.693762,86.161690
1287095,-160.388490,86.980792
1287297,-160.246647,87.796205
1287497,-159.733237,88.578411
1287697,-159.625312,89.451013
1287897,-159.394046,90.203702
1288097,-158.883719,90.976684
1288298,-158.797380,91.810545
1288498,-158.502901,92.524492
1288698,-158.180671,93.267957
1288898,-158.023410,94.044628
1289098,-157.648759,94.771489
1289299,-157.667260,95.620109
1289499,-157.315736,96.287936
1289699,-157.076761,97.097814
1289899,-157.070594,97.852348
1290099,-156.768406,98.617950
1290300,-156.851662,99.427828
1290500,-156.759155,100.086431
1293102,-157.509999,108.580006
1293303,-157.121472,108.860420
1293503,-157.377407,109.249678
1293703,-157.221688,109.555919
1293903,-157.337321,110.024505
1294103,-157.272566,110.461728
1294304,-157.079844,110.764280
1294504,-157.258690,111.306658
1294704,-157.008923,111.730968
1294904,-157.113763,112.256743
1295104,-157.284900,112.749311
1295305,-157.102971,113.134880
1295505,-157.284900,113.675414
1295705,-157.246356,114.103413
1295905,-157.184685,114.599671
1296105,-157.371240,115.142050
1296306,-157.354280,115.678894
1296506,-157.496123,116.230497
1296706,-157.454495,116.664031
1296906,-157.345029,117.093875
1297106,-157.503832,117.660236
1297307,-157.317277,118.080856
1297507,-157.257148,118.530994
1297707,-157.289526,118.957148
1297907,-157.096804,119.353786
1298107,-157.192394,119.881406
1298308,-157.261774,120.320474
1298508,-157.314194,120.831491
1298708,-157.341946,121.292697
1298908,-157.218604,121.687490
1299108,-157.496123,122.259386
1299309,-157.426743,122.716902
1299509,-157.391283,123.144902
1299709,-157.667260,123.753694
1299909,-157.466830,124.178004
1300109,-157.747432,124.724072
1300310,-157.799853,125.176054
1300510,-157.616382,125.687071
1300710,-157.745891,126.222070
1300910,-157.647217,126.795811
1301110,-157.653384,127.308672
1301311,-157.667260,127.906396
1301511,-157.486873,128.362068
1301711,-157.690387,128.974550
1301911,-157.417493,129.529842
1302111,-157.312652,130.057462
1302312,-157.429827,130.697616
1302512,-157.110680,131.254754
1302712,-157.119930,131.808201
1302912,-157.139974,132.416994
1303112,-156.825452,132.994424
1303313,-156.843953,133.579233
1303513,-156.641981,134.217543
1303713,-156.662024,134.863232
1303913,-156.436925,135.394542
1304113,-156.094651,135.929541
1304314,-156.205659,136.589988
1304514,-155.777046,137.174798
1304714,-155.547321,137.790970
1304914,-155.571990,138.456951
1305114,-155.066288,139.078658
1305315,-154.955280,139.729881
1305515,-154.773351,140.336828
1305715,-154.221396,141.004655
1305915,-154.736349,141.609758
1306115,-154.409493,142.176119
1306316,-154.094971,142.834722
1306516,-153.814368,143.423221
1306716,-153.353378,143.969289
1306916,-153.078942,144.705375
1307116,-152.753628,145.236684
1307318,-152.499235,145.946942
1307518,-152.275678,146.622148
1307718,-151.902569,147.240165
1307918,-151.753017,147.939353
1308118,-151.541794,148.511249
1308319,-151.228814,149.203059
1308519,-151.079262,149.894868
1308719,-150.877289,150.475988
1308919,-150.664525,151.182556
1309119,-150.448676,151.785814
1309320,-150.259038,152.354020
1309520,-150.163448,153.123312
1309720,-149.919848,153.693363
1309920,-149.818091,154.429449
1310120,-149.724043,155.045620
1310321,-149.502027,155.650723
1310521,-149.443440,156.351756
1310721,-149.355559,156.955014
1310921,-149.142794,157.589634
1311121,-149.172088,158.334944
1311322,-148.926946,158.904995
1311522,-149.030245,159.653994
1311722,-148.823647,160.220355
1311922,-148.697222,160.897406
1312122,-148.809771,161.633491
1312323,-148.526085,162.220146
1312523,-148.626300,162.882438
1312723,-148.741933,163.653575
1312923,-148.516834,164.254988
1313123,-148.546128,164.926504
1313324,-148.464414,165.468883
1313524,-148.475206,166.160692
1313724,-148.405826,166.778709
1313924,-148.277859,167.298950
1314124,-148.350323,167.928035
1314325,-148.035801,168.392931
1314525,-147.927877,168.931620
1314725,-148.015758,169.518274
1314925,-147.696611,169.927826
1315125,-147.739780,170.462825
1315326,-147.550142,170.883445
1315526,-147.334294,171.359410
1315726,-147.318876,171.835375
1315926,-147.121529,172.239392
1316126,-147.086068,172.652632
1316327,-146.797757,173.041891
1316527,-146.464734,173.409011
1316727,-146.507903,173.860993
1316927,-146.031495,174.143251
1317127,-145.960574,174.521440
1317328,-145.772477,174.849819
1317528,-145.313029,175.144991
1317728,-145.192770,175.443853
1317928,-144.972297,175.650474
1318128,-144.685527,175.866318
1318329,-144.593021,176.071094
1318529,-144.441927,176.179938
1320531,-154.121181,169.687998
1330342,-139.381826,165.083314
1332544,-131.928893,169.147464
1332744,-132.167868,168.688103
1332944,-132.355964,168.413224
1333144,-132.601106,168.136500
1333345,-132.844706,167.817345
1333545,-133.068263,167.529553
1333745,-133.373535,167.293415
1333945,-133.652596,167.007467
1334145,-133.866902,166.786088
1334346,-134.212259,166.607140
1334546,-134.361811,166.389451
1334746,-134.560700,166.158848
1334946,-134.833594,166.024175
1335146,-134.986230,165.788038
1335347,-135.178951,165.612779
1335547,-135.331587,165.476262
1335747,-135.508891,165.348969
1335947,-135.647651,165.206918
1336147,-135.676944,165.059332
1336348,-135.877375,164.935728
1336548,-135.949838,164.714349
1336748,-135.960631,164.620263
1336948,-136.168770,164.505884
1337148,-136.201147,164.376746
1337349,-136.218107,164.216247
1337549,-136.347616,164.048367
1337749,-136.379993,163.943212
1337949,-136.480208,163.760575
1338149,-136.560380,163.618523
1338350,-136.655970,163.482006
1338550,-136.773145,163.273541
1338750,-136.802439,163.070610
1338950,-137.038330,162.921179
1339150,-137.121586,162.640766
1339351,-137.174006,162.423076
1339551,-137.417607,162.192473
1339751,-137.514738,161.888077
1339951,-137.601078,161.565233
1340151,-137.841594,161.264526
1340352,-137.947977,160.973044
1340552,-138.105238,160.596699
1340752,-138.264040,160.279389
1340952,-138.473721,159.949166
1341152,-138.627899,159.500873
1341353,-138.689570,159.166960
1341553,-138.916210,158.849650
1341753,-139.125892,158.465926
1341953,-139.258484,158.150461
1342153,-139.455831,157.764893
1342354,-139.645469,157.464186
1342554,-139.811981,157.139497
1342754,-139.995452,156.788980
1342954,-140.248303,156.543618
1343154,-140.457984,156.185722
1343355,-140.664582,155.896085
1343555,-140.929767,155.599068
1343755,-141.190326,155.231948
1343955,-141.373797,154.986586
1344155,-141.672902,154.708017
1344356,-141.967380,154.339052
1344556,-142.127725,154.034656
1344756,-142.374408,153.639863
1344956,-142.557880,153.276433
1345156,-142.747518,152.894554
1345357,-142.900153,152.494227
1345557,-143.075915,152.149245
1345757,-143.205424,151.651142
1345957,-143.302556,151.210228
1346157,-143.473693,150.878160
1346359,-143.654080,150.374523
1346559,-143.694167,149.913316
1346759,-143.880721,149.485317
1346959,-144.025648,148.977990
1347159,-144.051858,148.527853
1347360,-144.187534,148.096163
1347560,-144.329377,147.610974
1347760,-144.437301,147.096268
1347960,-144.511307,146.629527
1348160,-144.613064,146.184924
1348361,-144.710195,145.646235
1348561,-144.722530,145.181340
1348761,-144.856664,144.727513
1348961,-144.241496,143.506238
1349161,-144.412633,143.190773
1349362,-144.599188,142.805205
1349562,-144.694778,142.336619
1349762,-144.872082,141.956585
1349962,-145.064803,141.563637
1350162,-145.252900,141.181758
1350363,-145.474915,140.718707
1350563,-145.644510,140.298087
1350763,-145.983700,139.940191
1350963,-146.196465,139.421795
1351163,-146.436982,138.921847
1351364,-146.834759,138.624831
1351564,-147.052149,138.084297
1351764,-147.380547,137.741159
1351964,-147.816869,137.410936
1352164,-148.103639,136.944195
1352365,-148.566171,136.613971
1352565,-148.953156,136.278213
1352765,-149.333974,135.990420
1352965,-149.828883,135.649127
1353165,-150.164990,135.346576
1353366,-150.672234,135.088301
1353566,-151.086971,134.649232
1353766,-151.452371,134.411250
1353966,-151.924154,134.191715
1354166,-152.244843,133.848578
1354367,-152.644162,133.538647
1354567,-153.031147,133.212113
1354767,-153.265497,132.867131
1354967,-153.663274,132.498166
1355167,-153.957753,132.162408
1355368,-154.300027,131.935494
1355568,-154.634592,131.444771
1355768,-154.810354,131.064737
1355968,-155.208131,130.788013
1356168,-155.436314,130.227186
1356369,-155.629035,129.887738
1356569,-155.942015,129.542756
1356769,-156.119319,128.998532
1356969,-156.329001,128.552085
1357169,-156.503221,128.072430
1357370,-156.598811,127.646275
1357570,-156.871705,127.127880
1357770,-156.951877,126.640846
1357970,-157.092179,126.135364
1358170,-157.226313,125.463847
1358371,-157.255607,125.010020
1358571,-157.388199,124.583866
1358771,-157.411326,123.943711
1358971,-157.432910,123.530470
1359171,-157.466830,123.012074
1359372,-157.386657,122.394058
1359572,-157.374323,121.916248
1359772,-157.338862,121.346197
1359972,-157.250981,120.825956
1360172,-157.190852,120.189492
1360373,-157.079844,119.632355
1360573,-157.087553,119.115803
1360773,-156.817743,118.446132
1360973,-156.810034,117.863167
1361173,-156.867080,117.359530
1361374,-156.551016,116.614220
1361574,-156.641981,116.018342
1361774,-156.651231,115.332067
1361974,-156.290456,114.548016
1362174,-156.324375,113.898638
1362375,-156.281206,113.212363
1362575,-156.336710,112.548226
1362775,-156.151697,111.819520
1362975,-156.054565,111.076055
1363175,-156.241120,110.459883
